FID,OSREF,COUNTRY,Year,Shape_Leng,Field,Current_Ye,Country_Si,F_year,Shape__Area,Shape__Length
2233,SK79,England,0,40000,0, ,England,,100000000,40000
2234,SE70,England,0,40000,0, ,England,,100000000,40000
2235,SE71,England,0,40000,0, ,England,,100000000,40000
2236,SE72,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
2237,SE73,England,2018,40000,0, ,England,2018/01/01 00:00:00+00,100000000,40000
2238,SE74,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
2239,SE75,England,2014,40000,0, ,England,2014/01/01 00:00:00+00,100000000,40000
2240,SE76,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
2241,SE77,England,2014,40000,0, ,England,2014/01/01 00:00:00+00,100000000,40000
2242,SE78,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
2243,SE79,England,0,40000,0, ,England,,100000000,40000
2244,NZ70,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
2245,NZ71,England,0,40000,0, ,England,,100000000,40000
2246,NZ72,England,0,40000,0, ,England,,100000000,40000
2247,HU77,Scotland,0,40000,0, ,Scotland,,100000000,40000
2248,SZ89,England,2021,40000,0, ,England,2021/01/01 00:00:00+00,100000000,40000
2249,SU80,England,0,40000,0, ,England,,100000000,40000
2250,SU81,England,2014,40000,0, ,England,2014/01/01 00:00:00+00,100000000,40000
2251,SU82,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
2252,SU83,England,2014,40000,0, ,England,2014/01/01 00:00:00+00,100000000,40000
2253,SU84,England,2014,40000,0, ,England,2014/01/01 00:00:00+00,100000000,40000
2254,SU85,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
2255,SU86,England,2023,40000,0,YES,England,2023/01/01 00:00:00+00,100000000,40000
2256,SU87,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
2257,SU88,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
